Transaction_ID,User_ID,Loan_Type,Loan_Amount,Date,Payment_Status,Reason
LON_EA32E669CC4B,PP0032761,Auto Loan,23797.51,2024-01-08,Successful,Successful
LON_9941FF3DE788,PP0028405,Auto Loan,31741.74,2024-11-22,Successful,Successful
LON_8D36475B69D1,PP1078430,Credit Score,12100.53,2024-05-03,Successful,Successful
LON_5719839991B8,PP1064689,Credit Score,62618.74,2024-07-14,Successful,Successful
LON_6877E60BE30D,PP1066612,Auto Loan,74422.38,2024-01-26,Successful,Successful
LON_F96C7F048704,PP0000972,Auto Loan,7949.15,2024-01-23,Successful,Successful
LON_7AB2EF0654D9,PP0010763,Gold Loan,9788.38,2024-06-09,Successful,Successful
LON_85D9BBCE3732,PP0040162,Credit Score,51688.34,2024-05-06,Successful,Successful
LON_FA03BE66C39E,PP1081904,Gold Loan,2803.48,2024-04-02,Successful,Successful
LON_B6901BB1D600,PP1094551,Auto Loan,99956.91,2024-02-25,Successful,Successful
LON_DFA53BE52503,PP1078935,Gold Loan,30362.8,2024-05-24,Successful,Successful
LON_805D87719DFC,PP1100581,Auto Loan,93618.37,2024-08-25,Successful,Successful
LON_85C17B2D9671,PP1073618,Mutual Fund,69093.3,2024-07-19,Successful,Successful
LON_618D636D8AA2,PP1088175,Auto Loan,4770.09,2024-06-03,Successful,Successful
LON_D40CAC13132C,PP1056479,Auto Loan,23572.52,2024-11-08,Successful,Successful
LON_7E30B2304306,PP1054712,Gold Loan,30232.36,2024-01-22,Successful,Successful
LON_C554A00CAE42,PP1086455,Gold Loan,20331.47,2024-12-30,Successful,Successful
LON_235E98A324BD,PP1066763,Auto Loan,20666.89,2024-10-13,Successful,Successful
LON_B56CA1772C6B,PP1088763,Gold Loan,74111.79,2024-03-05,Successful,Successful
LON_885967CB46DE,PP1072545,Auto Loan,73076.78,2024-01-18,Successful,Successful
LON_731F26DC33BF,PP1084643,Credit Score,91085.64,2024-08-01,Successful,Successful
LON_26347AB3F637,PP0037750,Gold Loan,30487.92,2024-11-13,Successful,Successful
LON_804F020C5280,PP1060252,Gold Loan,44694.85,2024-11-29,Successful,Successful
LON_2D4A9B70D4B3,PP1093600,Gold Loan,5045.63,2024-07-15,Successful,Successful
LON_35DBD94448A2,PP1090142,Auto Loan,75791.76,2024-11-01,Successful,Successful
LON_6AE8930DEA18,PP1063494,Credit Score,22371.98,2024-12-15,Successful,Successful
LON_5DBA6035088C,PP0029295,Gold Loan,58234.16,2024-10-22,Successful,Successful
LON_F6B34B6D9AB5,PP0033119,Gold Loan,24327.39,2024-03-02,Successful,Successful
LON_16E0CCFA65E5,PP1085050,Mutual Fund,19432.99,2024-07-20,Successful,Successful
LON_4A3CDE72F37E,PP1068218,Gold Loan,1257.16,2024-05-28,Successful,Successful
LON_86110FCE0A57,PP0014039,Mutual Fund,43150.79,2024-06-09,Successful,Successful
LON_AE5954367464,PP1066616,Mutual Fund,11297.54,2024-08-07,Successful,Successful
LON_1A9973AC5A5C,PP1076377,Auto Loan,40300.6,2024-09-24,Successful,Successful
LON_BEDB4F5F855B,PP1096940,Auto Loan,80279.04,2024-05-31,Successful,Successful
LON_F94D51860E4B,PP0036203,Credit Score,31251.41,2024-11-14,Successful,Successful
LON_B90402297735,PP0003448,Mutual Fund,5520.07,2024-02-28,Successful,Successful
LON_14E89997B182,PP0019122,Credit Score,85730.74,2024-02-25,Successful,Successful
LON_93312143811B,PP0025173,Auto Loan,3931.71,2024-10-22,Successful,Successful
LON_4C9EBAFAE9C2,PP1089130,Gold Loan,85810.87,2024-08-07,Successful,Successful
LON_7ED73E0427B1,PP1056454,Auto Loan,82276.16,2024-01-27,Successful,Successful
LON_2FF2F9A9D38B,PP0022649,Credit Score,1937.99,2024-12-14,Successful,Successful
LON_144D227F7682,PP1062623,Credit Score,14840.26,2024-05-28,Successful,Successful
LON_661ADB95D4AB,PP0017864,Gold Loan,60186.49,2024-09-07,Successful,Successful
LON_B3EB25BF2106,PP0047582,Credit Score,6973.33,2024-02-07,Successful,Successful
LON_34E239DD69DE,PP0005976,Credit Score,79270.95,2024-08-03,Successful,Successful
LON_088A885A8E52,PP1052721,Auto Loan,10352.07,2024-10-16,Successful,Successful
LON_58D5289C3D99,PP1090998,Credit Score,28926.6,2024-11-26,Successful,Successful
LON_D426724FC9DE,PP0037607,Auto Loan,44757.93,2024-12-26,Successful,Successful
LON_681966A6E2E8,PP1072061,Mutual Fund,2796.59,2024-09-07,Successful,Successful
LON_813FF60C7148,PP0045992,Mutual Fund,31719.79,2024-12-28,Successful,Successful
LON_0CF6D592FD6E,PP0031335,Gold Loan,79634.28,2024-07-25,Successful,Successful
LON_2563C2810051,PP1078792,Auto Loan,40461.55,2024-05-13,Successful,Successful
LON_1959D58B5018,PP0040079,Gold Loan,15077.18,2024-11-27,Successful,Successful
LON_DA06E7C2EE27,PP0025820,Credit Score,43234.48,2024-02-02,Successful,Successful
LON_6749E4BA3907,PP0045964,Gold Loan,63081.52,2024-12-24,Successful,Successful
LON_DF6176461855,PP0015141,Credit Score,38459.1,2024-07-18,Successful,Successful
LON_4F63850C9182,PP0018156,Mutual Fund,7521.01,2024-06-26,Successful,Successful
LON_17ADDE59A702,PP1053800,Gold Loan,64754.41,2024-05-28,Successful,Successful
LON_DC4A1A3B9F1B,PP1070821,Auto Loan,47502.27,2024-07-18,Successful,Successful
LON_025B9E8CF8DF,PP1089462,Credit Score,84801.22,2024-11-05,Successful,Successful
LON_86E750959F93,PP1074930,Gold Loan,79321.11,2024-11-30,Successful,Successful
LON_D72387B0A7B9,PP0035872,Mutual Fund,91334.79,2024-01-26,Successful,Successful
LON_7122BEA1BC36,PP1060166,Credit Score,43068.87,2024-04-10,Successful,Successful
LON_4A905E7DCDC7,PP0047208,Gold Loan,31103.78,2024-03-09,Successful,Successful
LON_98AEA39539FB,PP0031888,Credit Score,71123.07,2024-06-27,Successful,Successful
LON_9A5913549C4D,PP1088353,Mutual Fund,11192.1,2024-12-18,Successful,Successful
LON_D132043EC03D,PP1106764,Auto Loan,92688.74,2024-12-05,Successful,Successful
LON_F8B971399CC6,PP1095694,Auto Loan,30315.7,2024-07-19,Successful,Successful
LON_EB549DF0F1C9,PP0049256,Auto Loan,43192.43,2024-08-03,Successful,Successful
LON_78AD44EC4A31,PP0026782,Gold Loan,24588.91,2024-06-20,Successful,Successful
LON_8BA750998DCA,PP1094720,Credit Score,71418.88,2024-01-09,Successful,Successful
LON_D08376AB1F11,PP0012960,Credit Score,76559.61,2024-05-24,Successful,Successful
LON_8EC9B52DC5A5,PP1106315,Auto Loan,36402.94,2024-01-10,Successful,Successful
LON_4E72DF24DB66,PP1072766,Credit Score,21960.87,2024-09-15,Successful,Successful
LON_5EB7D40BD7EA,PP1098593,Gold Loan,50022.1,2024-06-27,Successful,Successful
LON_B0AFDF15B9D8,PP0033805,Auto Loan,79151.19,2024-11-12,Successful,Successful
LON_7B5A76B0E029,PP0024067,Mutual Fund,98966.35,2024-06-25,Successful,Successful
LON_85BCD9A2C333,PP1073975,Auto Loan,59549.01,2024-07-29,Successful,Successful
LON_1E756796B881,PP1092502,Gold Loan,23873.19,2024-03-16,Successful,Successful
LON_246A3B5F75CA,PP1100812,Credit Score,98807.01,2024-04-17,Successful,Successful
LON_D745E592D511,PP0009971,Auto Loan,60204.27,2024-07-27,Failed,Bank Denied
LON_AB88AC623D03,PP0018020,Auto Loan,7533.05,2024-11-01,Successful,Successful
LON_6090F35E28E6,PP1082305,Gold Loan,24596.73,2024-10-26,Successful,Successful
LON_340AEAC60CF9,PP1085868,Gold Loan,61662.79,2024-02-29,Successful,Successful
LON_52C759D233E3,PP1066227,Mutual Fund,51367.14,2024-08-01,Successful,Successful
LON_70514D8E8F7D,PP1102299,Mutual Fund,86821.68,2024-11-18,Successful,Successful
LON_D7E5108F7244,PP0039147,Gold Loan,49318.37,2024-03-09,Successful,Successful
LON_387F3E333DCE,PP0006710,Credit Score,25450.47,2024-10-30,Successful,Successful
LON_B50AEADB88AE,PP0025416,Gold Loan,59230.1,2024-01-02,Successful,Successful
LON_4B9520256DB2,PP0012332,Gold Loan,67050.76,2024-03-11,Successful,Successful
LON_0C4D1673144A,PP1096435,Auto Loan,8590.12,2024-01-08,Successful,Successful
LON_4505B258DDF4,PP0044906,Credit Score,47382.56,2024-05-26,Successful,Successful
LON_05C970A949C3,PP1052408,Gold Loan,33613.39,2024-11-14,Successful,Successful
LON_A39EFF7B05ED,PP1076534,Auto Loan,46316.13,2024-01-07,Successful,Successful
LON_C61089391074,PP0012000,Auto Loan,28690.25,2024-11-05,Successful,Successful
LON_761C2E546B04,PP1064259,Mutual Fund,90907.1,2024-05-18,Successful,Successful
LON_0CA27508BE83,PP0029543,Auto Loan,67787.2,2024-02-25,Successful,Successful
LON_576E879CECD7,PP0018331,Auto Loan,6222.47,2024-11-21,Successful,Successful
LON_F48EF73FC3F3,PP1093631,Mutual Fund,59249.49,2024-10-10,Successful,Successful
LON_78EF3EDB19D6,PP0003402,Credit Score,15649.96,2024-12-29,Successful,Successful
LON_3F281E9B6C39,PP0045625,Gold Loan,46619.6,2024-04-29,Successful,Successful
LON_06F96E624E8E,PP0016851,Gold Loan,17089.32,2024-08-23,Successful,Successful
LON_5C40B030DE50,PP0011511,Auto Loan,69613.45,2024-07-16,Successful,Successful
LON_448803473849,PP1095124,Auto Loan,98935.4,2024-03-13,Successful,Successful
LON_2E22EB4E0E48,PP1098221,Mutual Fund,94930.09,2024-07-16,Successful,Successful
LON_F47AFB4602B7,PP1091490,Mutual Fund,17071.82,2024-01-06,Successful,Successful
LON_F1002E0C2410,PP1087715,Auto Loan,89130.23,2024-12-29,Successful,Successful
LON_E8C40740628D,PP0048609,Mutual Fund,40885.01,2024-07-19,Failed,Wrong Info
LON_08DE02E39D4F,PP1095717,Mutual Fund,80129.49,2024-06-23,Successful,Successful
LON_D259ED3CAD5C,PP0048893,Gold Loan,96777.87,2024-02-04,Successful,Successful
LON_4FEAFB3B77CC,PP0047953,Credit Score,63145.15,2024-04-08,Successful,Successful
LON_E9A834F04CFE,PP0011117,Mutual Fund,84996.76,2024-07-11,Successful,Successful
LON_F562874FC351,PP1095130,Credit Score,20233.11,2024-10-22,Successful,Successful
LON_A6FF02FCCFE2,PP1052375,Credit Score,96443.81,2024-05-28,Successful,Successful
LON_F50787269222,PP0044117,Mutual Fund,75606.43,2024-11-06,Successful,Successful
LON_9EC829A2C82B,PP0025592,Auto Loan,64776.2,2024-05-19,Successful,Successful
LON_FA71A6CCF7CC,PP0043186,Credit Score,40321.62,2024-08-14,Successful,Successful
LON_54FFEF634650,PP0042344,Auto Loan,31954.82,2024-01-27,Successful,Successful
LON_1379F125F0E4,PP1083582,Credit Score,74080.56,2024-04-09,Successful,Successful
LON_DECDBB0790DC,PP0027024,Auto Loan,23831.9,2024-10-07,Successful,Successful
LON_232DC3C00CC3,PP0002213,Gold Loan,10048.96,2024-09-03,Failed,Bank Denied
LON_1392F2E18BFD,PP0039751,Auto Loan,62237.23,2024-06-23,Successful,Successful
LON_36A2B9C0F927,PP0031569,Auto Loan,55891.33,2024-11-19,Successful,Successful
LON_AEA312D8341F,PP1076899,Credit Score,58438.77,2024-08-14,Successful,Successful
LON_42A49D778F63,PP0034478,Mutual Fund,81224.92,2024-09-22,Successful,Successful
LON_1EC76BA43BC5,PP1098376,Auto Loan,19616.01,2024-08-13,Successful,Successful
LON_4493DE72A5EB,PP0027614,Mutual Fund,63007.27,2024-12-29,Successful,Successful
LON_FA1028D7C6DA,PP1090068,Mutual Fund,74497.03,2024-06-15,Failed,Server error
LON_52921D5AAC5C,PP1080930,Auto Loan,91134.67,2024-04-04,Successful,Successful
LON_9DB6A24E585C,PP1091474,Credit Score,35193.96,2024-05-20,Successful,Successful
LON_0780E1CBDA2A,PP1057770,Mutual Fund,99210.47,2024-11-07,Successful,Successful
LON_ADD1EDC8F0E1,PP1081987,Auto Loan,57553.19,2024-02-03,Failed,Server error
LON_58533E8FD19F,PP1070306,Auto Loan,56951.88,2024-04-21,Successful,Successful
LON_00DD55C8F109,PP0001055,Gold Loan,53898.27,2024-04-25,Successful,Successful
LON_92A9080AE6F4,PP1091841,Auto Loan,67937.99,2024-02-12,Successful,Successful
LON_9A0B1A8D91BE,PP0014981,Mutual Fund,53487.76,2024-12-13,Successful,Successful
LON_1C8169534038,PP0042372,Credit Score,70260.31,2024-12-07,Successful,Successful
LON_D5C30F8E4A32,PP0038367,Credit Score,17722.6,2024-10-08,Successful,Successful
LON_C20FA83F2957,PP0036753,Credit Score,67311.17,2024-07-05,Successful,Successful
LON_81DBC383B9E0,PP1098459,Mutual Fund,59763.36,2024-08-16,Successful,Successful
LON_358880F75FE2,PP0005304,Gold Loan,34880.27,2024-11-05,Successful,Successful
LON_4A924D252445,PP1079050,Mutual Fund,27467.74,2024-08-17,Successful,Successful
LON_F79F3301E677,PP0023190,Credit Score,9333.37,2024-11-23,Successful,Successful
LON_ACBA8FAA9044,PP1075601,Auto Loan,30394.7,2024-07-26,Successful,Successful
LON_A6CC56DF636A,PP0018481,Mutual Fund,76802.65,2024-10-16,Successful,Successful
LON_9033854E4B89,PP1096900,Credit Score,16687.19,2024-05-06,Successful,Successful
LON_F72355DA8B1F,PP1059124,Auto Loan,96969.99,2024-11-25,Successful,Successful
LON_0F5D30D3E001,PP1097681,Gold Loan,97148.04,2024-12-30,Successful,Successful
LON_30F9EB661AD9,PP1096142,Mutual Fund,51501.08,2024-06-11,Successful,Successful
LON_4CBE1304DB64,PP0008548,Mutual Fund,93004.64,2024-09-15,Successful,Successful
LON_6CE653C5BD95,PP1092517,Mutual Fund,98368.16,2024-09-05,Successful,Successful
LON_A8580E9843AB,PP0013734,Mutual Fund,44904.78,2024-05-11,Successful,Successful
LON_AE781D122871,PP0007232,Mutual Fund,5212.01,2024-03-17,Successful,Successful
LON_8A7FE4B05EB2,PP1086166,Gold Loan,26918.19,2024-09-07,Successful,Successful
LON_B539730C0806,PP0008201,Gold Loan,82658.74,2024-04-16,Successful,Successful
LON_FC73EC7F34BF,PP0046765,Gold Loan,71761.71,2024-11-09,Successful,Successful
LON_5C11A8186B61,PP1073132,Gold Loan,44618.65,2024-04-04,Successful,Successful
LON_A4C98EC3BC22,PP1096169,Mutual Fund,38858.21,2024-11-08,Successful,Successful
LON_28A0A7A620A8,PP1102685,Credit Score,68140.59,2024-04-03,Successful,Successful
LON_9C509CAF331E,PP1098759,Auto Loan,45212.43,2024-06-26,Successful,Successful
LON_1A6C1357B5EA,PP0035670,Mutual Fund,6872.86,2024-06-03,Successful,Successful
LON_21212D1899B2,PP0026217,Credit Score,23836.95,2024-07-02,Successful,Successful
LON_48BC1EE8E918,PP0038574,Gold Loan,97376.4,2024-08-04,Successful,Successful
LON_A5436051FBCD,PP0027335,Auto Loan,86637.47,2024-09-19,Failed,Server error
LON_92ABACBB984F,PP1063666,Mutual Fund,39888.08,2024-06-29,Successful,Successful
LON_3007B85DE2D5,PP0007237,Credit Score,44222.67,2024-08-19,Successful,Successful
LON_EDD06EECD3C8,PP0046607,Auto Loan,22925.94,2024-07-21,Successful,Successful
LON_2DB18B4530AF,PP0028312,Mutual Fund,11054.42,2024-05-12,Successful,Successful
LON_8D48CA6930A6,PP1104947,Auto Loan,5548.9,2024-05-16,Successful,Successful
LON_63F6544818E4,PP1067901,Mutual Fund,93946.7,2024-07-01,Successful,Successful
LON_D96EC81677FE,PP0049149,Gold Loan,62086.34,2024-11-09,Successful,Successful
LON_E33F46E6D626,PP0029168,Credit Score,78296.12,2024-02-20,Successful,Successful
LON_AB45C3D729DD,PP0010306,Mutual Fund,68578.43,2024-10-30,Successful,Successful
LON_07DD8C16E348,PP1107579,Auto Loan,90609.42,2024-09-09,Successful,Successful
LON_04C369669373,PP1083313,Credit Score,93926.31,2024-08-18,Successful,Successful
LON_DFDF4EE3FC78,PP1071474,Mutual Fund,69926.14,2024-12-14,Successful,Successful
LON_914E4F3EDB9B,PP1091177,Gold Loan,70228.48,2024-06-04,Successful,Successful
LON_77E2E746FA17,PP0029288,Auto Loan,68519.45,2024-06-29,Successful,Successful
LON_F7B3A994CC50,PP1090644,Credit Score,30051.11,2024-08-24,Failed,Wrong Info
LON_6391601F598F,PP0041688,Auto Loan,1167.54,2024-02-08,Successful,Successful
LON_D306991C2092,PP1056383,Auto Loan,81751.25,2024-06-30,Successful,Successful
LON_D4F31DF095B4,PP1072912,Mutual Fund,1625.52,2024-03-13,Failed,Server error
LON_6AD010281C19,PP1062494,Gold Loan,82966.28,2024-02-02,Successful,Successful
LON_F3E0A446B680,PP1107183,Credit Score,42272.67,2024-12-26,Successful,Successful
LON_45FACCC77880,PP1054053,Auto Loan,63108.28,2024-06-06,Successful,Successful
LON_B36FEE1263D6,PP1064048,Auto Loan,42740.07,2024-11-27,Successful,Successful
LON_ECD37E89CBFE,PP0027682,Mutual Fund,16296.71,2024-10-12,Failed,Wrong Info
LON_3DEB4CF0C9FB,PP1101046,Credit Score,28697.5,2024-05-02,Successful,Successful
LON_D8EA228D290E,PP1086234,Mutual Fund,18585.37,2024-06-13,Successful,Successful
LON_F73E36B1E00F,PP1070176,Credit Score,85050.73,2024-06-18,Successful,Successful
LON_5D100DF5EB64,PP1081055,Gold Loan,24906.25,2024-05-07,Successful,Successful
LON_992E5EC47519,PP1083360,Mutual Fund,15183.44,2024-08-29,Failed,Bank Denied
LON_BD8AA77EE2AD,PP1065474,Credit Score,48154.34,2024-11-11,Successful,Successful
LON_DA7290410F0A,PP1088193,Auto Loan,83864.53,2024-10-20,Successful,Successful
LON_CD3ED5616673,PP1057342,Mutual Fund,17492.02,2024-06-22,Successful,Successful
LON_5142909506EB,PP0048697,Mutual Fund,48984.71,2024-09-14,Successful,Successful
LON_20C5802A215B,PP1103785,Gold Loan,31458.15,2024-03-15,Successful,Successful
LON_948E2DC966E6,PP0011312,Auto Loan,35415.62,2024-12-02,Successful,Successful
LON_1FF5BC16DB3D,PP1106755,Gold Loan,61193.59,2024-03-12,Successful,Successful
LON_8018FF5AB169,PP0014309,Gold Loan,33520.69,2024-04-14,Failed,Server error
LON_580FE5065582,PP1067975,Mutual Fund,77811.97,2024-10-23,Successful,Successful
LON_166B1A6BB11B,PP1080000,Gold Loan,82587.71,2024-05-04,Successful,Successful
LON_A03FD02EAC4A,PP0003786,Credit Score,80978.75,2024-07-05,Successful,Successful
LON_02F842E47468,PP1066441,Gold Loan,55306.01,2024-02-03,Successful,Successful
LON_D2A09D3F3720,PP1053478,Mutual Fund,47818.28,2024-07-20,Successful,Successful
LON_325C3E273763,PP0006739,Credit Score,57256.78,2024-01-05,Successful,Successful
LON_792D823F6EBD,PP1099738,Gold Loan,61129.8,2024-02-06,Successful,Successful
LON_6C9AA78ED679,PP0007152,Credit Score,10680.4,2024-06-05,Successful,Successful
LON_6AAF983A7597,PP0025196,Gold Loan,66093.2,2024-09-09,Successful,Successful
LON_2221224FE736,PP1088050,Credit Score,5769.37,2024-04-23,Failed,Wrong Info
LON_04A889574502,PP1080247,Auto Loan,54225.91,2024-03-21,Successful,Successful
LON_614478F38FAC,PP1052547,Auto Loan,1466.19,2024-03-15,Successful,Successful
LON_3BB79AC0FE03,PP0028327,Mutual Fund,11537.94,2024-11-18,Successful,Successful
LON_B75A56127695,PP0003865,Gold Loan,33493.51,2024-07-07,Successful,Successful
LON_40C1AA384BEF,PP1097507,Auto Loan,7421.76,2024-11-14,Successful,Successful
LON_5BF56F9B63A6,PP1107222,Credit Score,84223.28,2024-08-22,Successful,Successful
LON_18B3A174892A,PP1075206,Mutual Fund,12385.99,2024-10-07,Successful,Successful
LON_5D99334CF830,PP0020517,Credit Score,65458.48,2024-03-04,Successful,Successful
LON_70B9A9A5177F,PP1054402,Gold Loan,31020.62,2024-06-03,Successful,Successful
LON_5522EF787204,PP0023430,Mutual Fund,4156.53,2024-09-22,Successful,Successful
LON_704452D87610,PP1095642,Mutual Fund,79081.2,2024-03-11,Successful,Successful
LON_9FA61A39E72C,PP0038818,Auto Loan,93581.72,2024-03-06,Failed,Bank Denied
LON_B39C01B33EEC,PP1096835,Mutual Fund,90331.97,2024-10-15,Successful,Successful
LON_9A37F28D6FF6,PP0028913,Credit Score,54751.69,2024-08-14,Successful,Successful
LON_8FFD3889FC22,PP0039338,Auto Loan,75436.1,2024-10-05,Successful,Successful
LON_C224F28261D2,PP0042096,Gold Loan,38931.43,2024-06-27,Successful,Successful
LON_8A03DDDA377C,PP1107089,Gold Loan,75491.25,2024-07-06,Successful,Successful
LON_665A9080AB90,PP0039570,Auto Loan,77208.84,2024-12-08,Successful,Successful
LON_7342C65EC039,PP0024950,Auto Loan,96331.33,2024-01-14,Failed,Bank Denied
LON_D3CD18DE9898,PP0047223,Credit Score,77513.02,2024-04-06,Successful,Successful
LON_CE40E1040C38,PP1101750,Credit Score,45423.16,2024-07-15,Successful,Successful
LON_90A96E45F5BE,PP1057141,Mutual Fund,1830.54,2024-01-29,Successful,Successful
LON_4622D29AC6BC,PP0022883,Auto Loan,43772.44,2024-06-22,Successful,Successful
LON_65EAEF3F551A,PP1080534,Gold Loan,9200.32,2024-03-06,Successful,Successful
LON_D69A11DC491C,PP0027623,Auto Loan,84720.38,2024-11-03,Successful,Successful
LON_A06E2FDC7238,PP1058859,Gold Loan,57008.39,2024-10-04,Successful,Successful
LON_14C8DD38FDAC,PP1093900,Auto Loan,81156.95,2024-12-14,Successful,Successful
LON_34E751F114E1,PP0024236,Auto Loan,2183.05,2024-11-01,Failed,Bank Denied
LON_45AE1A7E4552,PP0001579,Auto Loan,82648.15,2024-09-09,Successful,Successful
LON_5CEA7570412C,PP1092233,Mutual Fund,51886.24,2024-07-24,Successful,Successful
LON_A28F700E33DB,PP0011394,Auto Loan,91482.69,2024-10-16,Successful,Successful
LON_284ED4BA7560,PP1094038,Mutual Fund,43403.57,2024-04-19,Successful,Successful
LON_B0E47ADBDF80,PP1103111,Credit Score,52623.21,2024-03-16,Successful,Successful
LON_B0E8ACCBBFF9,PP1069449,Credit Score,2022.31,2024-11-21,Successful,Successful
LON_78E02E17CDBE,PP1101434,Auto Loan,94496.42,2024-04-04,Successful,Successful
LON_D260B6458BA5,PP1050128,Credit Score,79811.78,2024-06-06,Successful,Successful
LON_78504C830CB3,PP1054130,Credit Score,83645.47,2024-03-09,Successful,Successful
LON_C8D2069685A4,PP1056688,Gold Loan,68247.53,2024-02-04,Successful,Successful
LON_3C3566C92483,PP0009611,Auto Loan,31513.07,2024-07-29,Successful,Successful
LON_66AAFD2A44D0,PP1069135,Auto Loan,3258.39,2024-06-30,Successful,Successful
LON_7C050F0B04E2,PP1054267,Credit Score,53410.96,2024-05-16,Successful,Successful
