Transaction_ID,User_ID,Insurance_Type,Premium,Date,Payment_Status,Reason
INS_C6214B83B713,PP1084767,Car,4126.7,2024-09-01,Successful,Successful
INS_0416CC601163,PP0020891,Term Life,2923.49,2024-11-15,Successful,Successful
INS_2927E66D9FC9,PP1056348,Health,10227.13,2024-02-04,Successful,Successful
INS_F4B95DCB98CE,PP1071265,Term Life,19203.6,2024-06-10,Successful,Successful
INS_35DDCEF3BB77,PP0008300,Term Life,4466.97,2024-01-03,Successful,Successful
INS_6F38E5123859,PP1089624,Car,2964.53,2024-06-14,Successful,Successful
INS_721F814CB44C,PP1092828,Car,19470.76,2024-05-30,Successful,Successful
INS_247BDED48E49,PP1084491,Term Life,2589.75,2024-09-02,Successful,Successful
INS_524BF85756B4,PP0005337,Car,19366.91,2024-04-21,Successful,Successful
INS_2E3FBEA3A39F,PP1084742,Car,19045.54,2024-01-16,Successful,Successful
INS_212259D0DB34,PP1067362,Term Life,16323.96,2024-03-22,Successful,Successful
INS_A48CA8D4433D,PP0044967,Car,16922.6,2024-03-23,Successful,Successful
INS_C8F81EF8EA1F,PP1101527,Car,13039.0,2024-07-31,Successful,Successful
INS_699E2DEF2A9A,PP0041066,Health,14106.73,2024-05-01,Successful,Successful
INS_A1AB3BC3BE9B,PP1051027,Car,18482.54,2024-04-01,Successful,Successful
INS_1A30DE943A01,PP1079168,Bike,13821.64,2024-06-02,Successful,Successful
INS_C50E36624433,PP1099895,Term Life,12774.71,2024-09-23,Successful,Successful
INS_B3B8615D0B65,PP1067554,Term Life,840.87,2024-07-29,Successful,Successful
INS_5EDEF162B482,PP0013325,Health,9607.45,2024-09-05,Successful,Successful
INS_2F4DF7929D16,PP1105433,Health,12169.65,2024-07-12,Successful,Successful
INS_28C7C539A8BA,PP0040028,Term Life,11834.35,2024-07-04,Successful,Successful
INS_93CDCC7293A8,PP1086559,Term Life,18975.92,2024-02-29,Successful,Successful
INS_DE03B374F188,PP0025455,Health,12032.1,2024-06-11,Successful,Successful
INS_BEEF18707C0D,PP1069478,Health,11732.48,2024-02-01,Successful,Successful
INS_C3242BCEE7BE,PP1062499,Bike,8987.41,2024-05-31,Successful,Successful
INS_2784A0C95A3F,PP1086554,Car,18741.23,2024-01-28,Successful,Successful
INS_8883104D836D,PP0036281,Health,3857.82,2024-06-09,Successful,Successful
INS_E8E568B28EB8,PP0047714,Bike,13728.36,2024-02-18,Successful,Successful
INS_297BF75578CC,PP1062019,Bike,14852.94,2024-04-12,Failed,Server error
INS_4E4E406715C7,PP0017528,Health,18654.59,2024-06-14,Successful,Successful
INS_554296D36796,PP0036634,Bike,14035.7,2024-03-16,Successful,Successful
INS_12388F42B972,PP1054382,Term Life,4999.73,2024-10-21,Successful,Successful
INS_D7FD73205402,PP1060696,Term Life,8805.74,2024-06-24,Failed,Server error
INS_F55E0320E280,PP1069124,Car,18481.02,2024-03-01,Failed,Wrong PIN
INS_043895E12FFF,PP1098412,Bike,1487.74,2024-03-31,Successful,Successful
INS_8F10BE398B01,PP0035573,Term Life,14691.53,2024-02-14,Successful,Successful
INS_4FC56497E1CE,PP1074796,Bike,11506.99,2024-07-06,Successful,Successful
INS_6DD6977EE6DA,PP1059596,Car,19928.1,2024-12-04,Successful,Successful
INS_89126191C614,PP0034360,Car,9655.46,2024-06-21,Successful,Successful
INS_A7104251B522,PP0002465,Term Life,2879.53,2024-10-13,Successful,Successful
INS_84E71A1E91C5,PP1053189,Car,15693.94,2024-02-08,Successful,Successful
INS_230AEE355F10,PP1052005,Term Life,9635.4,2024-03-07,Successful,Successful
INS_EAFBE0038B26,PP1049138,Term Life,18263.9,2024-04-26,Successful,Successful
INS_4446DF82BA04,PP0042052,Car,13766.87,2024-11-25,Successful,Successful
INS_614BAD9FF3FA,PP1107012,Bike,8863.42,2024-11-11,Successful,Successful
INS_37ECF28FD398,PP0027439,Car,18098.54,2024-08-02,Successful,Successful
INS_5031093EC075,PP0013850,Car,7203.14,2024-09-23,Successful,Successful
INS_EB5C4F7EBEF1,PP1090757,Bike,19603.18,2024-07-20,Successful,Successful
INS_7ADA35F3D52F,PP0032288,Bike,12526.31,2024-02-20,Successful,Successful
INS_C8308E9A86E9,PP1078182,Bike,19235.18,2024-08-07,Successful,Successful
INS_8CB6DAEC6C04,PP1062796,Health,12022.12,2024-05-03,Successful,Successful
INS_A22F957AD5D5,PP0008348,Bike,7897.46,2024-07-26,Successful,Successful
INS_633639C3AE10,PP0042168,Term Life,5097.14,2024-04-16,Successful,Successful
INS_6F7CB4223188,PP0033685,Term Life,18037.89,2024-03-23,Successful,Successful
INS_C7B33EC2C30D,PP1094176,Term Life,16966.38,2024-02-19,Successful,Successful
INS_435F2ECA662D,PP1066654,Car,13679.76,2024-03-18,Successful,Successful
INS_B065B5C678A1,PP1066189,Term Life,717.27,2024-10-20,Successful,Successful
INS_7005EE25A1AD,PP1083733,Health,1945.05,2024-08-11,Successful,Successful
INS_2865BA8A2615,PP0043439,Bike,10949.09,2024-05-22,Successful,Successful
INS_2E6C16182E72,PP0013644,Bike,17853.82,2024-05-20,Successful,Successful
INS_B15E647090C5,PP1072202,Health,7281.43,2024-10-20,Successful,Successful
INS_6EB6A5E864A5,PP0020112,Term Life,13431.12,2024-04-01,Successful,Successful
INS_73B9F2AE3923,PP0042047,Health,11054.96,2024-11-27,Successful,Successful
INS_DB8C186AF5E3,PP0049042,Bike,1352.89,2024-01-09,Successful,Successful
INS_AE562820983B,PP0032532,Car,8909.19,2024-04-28,Successful,Successful
INS_E379550438AF,PP1101796,Car,4676.41,2024-04-28,Successful,Successful
INS_086340FDF1D3,PP1106786,Term Life,16746.3,2024-09-19,Successful,Successful
INS_7BE29C31D3E5,PP1098346,Car,13328.71,2024-06-04,Successful,Successful
INS_4FD349E9F6D5,PP1076342,Car,13159.77,2024-07-01,Successful,Successful
INS_0F49E14FB22C,PP1061287,Bike,19946.36,2024-07-26,Successful,Successful
INS_2F0C9E2ECA19,PP1078545,Bike,11556.88,2024-08-31,Successful,Successful
INS_8141109F467A,PP1096780,Bike,5838.15,2024-03-12,Successful,Successful
INS_BB826E26307B,PP1091373,Term Life,1588.83,2024-07-07,Successful,Successful
INS_FBA49D698B94,PP0000451,Health,9329.08,2024-08-22,Successful,Successful
INS_F2C54BBEDA03,PP1105247,Term Life,513.87,2024-11-20,Successful,Successful
INS_E44038A3369F,PP1051994,Car,7676.03,2024-05-08,Successful,Successful
INS_FB4A1E65C2C3,PP0008252,Health,5011.38,2024-10-26,Successful,Successful
INS_55828D484D2A,PP1098194,Bike,12146.91,2024-06-28,Successful,Successful
INS_F421669A304A,PP1099270,Bike,7276.1,2024-05-21,Successful,Successful
INS_1F31F2E8728B,PP0045680,Bike,13023.05,2024-03-10,Successful,Successful
INS_2373AC9F016A,PP0025306,Car,19589.66,2024-03-15,Successful,Successful
INS_B92A5E501823,PP0033554,Term Life,19215.29,2024-09-09,Successful,Successful
INS_16496786638C,PP0003572,Term Life,10251.56,2024-02-25,Successful,Successful
INS_5950D62BAD46,PP1100504,Bike,3146.14,2024-09-21,Successful,Successful
INS_DF7F09424290,PP0037941,Car,7353.29,2024-01-05,Successful,Successful
INS_606B78DA18DE,PP0008778,Term Life,15519.45,2024-08-25,Successful,Successful
INS_6AE6F23E4505,PP1073550,Health,14675.85,2024-08-10,Successful,Successful
INS_8E473E9BEF4B,PP0027873,Car,9011.08,2024-08-19,Successful,Successful
INS_293917792BB5,PP1067171,Term Life,10029.46,2024-09-10,Successful,Successful
INS_A00175AA0E04,PP0019004,Car,14613.33,2024-02-17,Successful,Successful
INS_B49FCE3BE692,PP1049260,Term Life,11821.9,2024-03-31,Successful,Successful
INS_A4AD7E5AC73E,PP0039836,Term Life,11852.34,2024-06-04,Successful,Successful
INS_0CA63A337752,PP1092914,Health,11241.63,2024-02-17,Successful,Successful
INS_6816503CD742,PP0029952,Bike,17279.82,2024-02-25,Successful,Successful
INS_EFEEE25B9F78,PP1051549,Bike,14370.24,2024-11-27,Successful,Successful
INS_1FE5D18E7572,PP1068185,Term Life,13449.24,2024-08-05,Successful,Successful
INS_E4BB6D1769C0,PP0002248,Car,3261.23,2024-04-27,Successful,Successful
INS_431B30645ECB,PP1062981,Bike,15975.19,2024-06-17,Successful,Successful
INS_34D1A488B74D,PP1071350,Term Life,17777.15,2024-03-18,Successful,Successful
INS_CD5043F4EAB2,PP0044301,Bike,9203.64,2024-06-19,Successful,Successful
INS_76F2B0929EAD,PP1084948,Health,1790.38,2024-06-30,Successful,Successful
INS_FED64D498E68,PP1061020,Term Life,11510.88,2024-09-01,Successful,Successful
INS_FEB897BE1D3B,PP1085821,Bike,11263.97,2024-11-12,Successful,Successful
INS_9CB5C56845DD,PP1082842,Health,15848.23,2024-01-08,Successful,Successful
INS_29965D658B39,PP1052516,Term Life,13399.78,2024-12-24,Successful,Successful
INS_4A0D90606BAB,PP1101854,Car,14245.0,2024-02-02,Successful,Successful
INS_E0B887E3E222,PP1101857,Bike,16391.08,2024-02-17,Successful,Successful
INS_56354D97E136,PP1084548,Term Life,10661.15,2024-05-08,Successful,Successful
INS_ABB474DE8EB4,PP0045486,Bike,4258.82,2024-05-24,Successful,Successful
INS_4AB1B3D557C7,PP0042830,Health,13509.93,2024-04-09,Successful,Successful
INS_9FD2B0BC1A52,PP1092618,Bike,11406.53,2024-06-22,Successful,Successful
INS_9BA5012D2C33,PP0017968,Health,1803.34,2024-01-01,Successful,Successful
INS_A8E595F957EA,PP1104594,Health,1449.69,2024-12-29,Successful,Successful
INS_F09E9C075432,PP0009544,Bike,8547.73,2024-11-21,Successful,Successful
INS_AE7143CF7731,PP1053716,Car,5703.54,2024-03-15,Successful,Successful
INS_1DCF692A3102,PP1067738,Health,13957.0,2024-06-30,Successful,Successful
INS_B0DF6306DC2C,PP1105221,Health,605.13,2024-01-20,Successful,Successful
INS_2DC2EDEB89DB,PP0031778,Health,8182.01,2024-05-23,Successful,Successful
INS_6996E2E7646F,PP1076591,Health,1637.19,2024-03-19,Successful,Successful
INS_399E88545E40,PP0030382,Car,17422.67,2024-02-11,Successful,Successful
INS_2D94D6FB947B,PP1049908,Bike,12685.0,2024-10-25,Successful,Successful
INS_9099BB1F4C55,PP0041692,Car,15807.49,2024-08-20,Successful,Successful
INS_19E0E720AC27,PP1092805,Term Life,2798.79,2024-08-28,Successful,Successful
INS_9E98B1A19CFA,PP0009959,Health,1331.93,2024-10-14,Successful,Successful
INS_8BE00BE984B7,PP0009371,Bike,16851.92,2024-10-23,Successful,Successful
INS_52B999145E27,PP0010751,Bike,6193.62,2024-09-15,Successful,Successful
INS_5837FEFEC196,PP1083161,Bike,5949.64,2024-09-13,Successful,Successful
INS_8F2019F60A8C,PP1074673,Term Life,7055.19,2024-08-05,Successful,Successful
INS_84DDF878514D,PP1063084,Health,3242.85,2024-04-17,Failed,Server error
INS_54EE6A86EA25,PP0022073,Bike,11947.81,2024-10-08,Successful,Successful
INS_962B5BB65D50,PP1079572,Term Life,3283.02,2024-04-24,Successful,Successful
INS_1790C18279DE,PP0045078,Health,9536.19,2024-11-30,Successful,Successful
INS_C1EF108201A2,PP0021649,Car,19859.58,2024-04-14,Successful,Successful
INS_549AD266C16F,PP1095177,Bike,18736.16,2024-06-07,Failed,Wrong PIN
INS_75832296B3D8,PP1055342,Health,814.99,2024-07-20,Successful,Successful
INS_80143CC18939,PP1073019,Health,8808.24,2024-05-21,Successful,Successful
INS_68EAC4212E23,PP0042208,Bike,11144.32,2024-12-30,Successful,Successful
INS_1A5964B7EE2A,PP1076825,Health,19571.48,2024-03-17,Successful,Successful
INS_AB18953F0D19,PP0045695,Health,18578.02,2024-11-06,Failed,Server error
INS_497680F23460,PP1087704,Health,8722.49,2024-09-05,Successful,Successful
INS_1B3B0CD4B50C,PP1101883,Car,4559.41,2024-11-17,Successful,Successful
INS_4EC3FC59056E,PP1049584,Car,16093.05,2024-07-19,Successful,Successful
INS_80182623D228,PP1100940,Bike,17717.73,2024-11-20,Successful,Successful
INS_FE038410EA34,PP0033838,Health,18245.56,2024-04-28,Successful,Successful
INS_9F56C11F5C87,PP1096754,Car,19777.47,2024-12-28,Successful,Successful
INS_0DBEAF293E1B,PP1093721,Bike,2980.97,2024-07-31,Successful,Successful
INS_1446D90A71DC,PP1080388,Car,9507.54,2024-09-22,Successful,Successful
INS_CFFE8BD1CED3,PP0003275,Bike,4455.95,2024-06-13,Successful,Successful
INS_E0AB52AB5C99,PP0040388,Car,18575.57,2024-09-12,Successful,Successful
INS_25B6F86821D7,PP1078686,Car,9247.81,2024-02-28,Successful,Successful
INS_ACD0027C4998,PP0038676,Bike,19837.75,2024-07-06,Successful,Successful
INS_25B5DEFEC3DA,PP0042383,Health,1446.85,2024-09-30,Successful,Successful
INS_3E90866510EC,PP1060768,Term Life,17085.43,2024-10-03,Successful,Successful
INS_8875C1FE5474,PP1075850,Term Life,14469.87,2024-11-27,Successful,Successful
INS_FFB27E531C84,PP1067939,Car,3058.87,2024-01-25,Successful,Successful
INS_FAECFC5846A8,PP0007524,Car,13404.01,2024-11-16,Successful,Successful
INS_3FB8BAB87113,PP1096675,Health,2227.74,2024-03-07,Successful,Successful
INS_A8227B766EC8,PP1067608,Bike,10757.46,2024-06-04,Successful,Successful
INS_AE5B6A220979,PP0007815,Term Life,12015.75,2024-07-12,Successful,Successful
INS_4A80DE216DEC,PP1085487,Health,2847.12,2024-08-03,Successful,Successful
INS_BA3C3F6D4949,PP1063995,Health,4411.67,2024-07-17,Successful,Successful
INS_69B9E4328136,PP1101018,Bike,13869.08,2024-06-22,Successful,Successful
INS_6C3C0E117257,PP0047125,Term Life,15149.95,2024-01-01,Successful,Successful
INS_A16CFC5F5668,PP1056122,Health,2602.38,2024-06-02,Successful,Successful
INS_8F2D5227B9CC,PP1106750,Bike,19147.78,2024-04-12,Successful,Successful
INS_A3D4B507766F,PP1065866,Term Life,3057.19,2024-07-18,Successful,Successful
INS_9878D2ECD6E0,PP1078575,Health,15300.57,2024-11-27,Successful,Successful
INS_8141771B9B62,PP1067963,Term Life,17204.81,2024-08-31,Successful,Successful
INS_E0EEE0DB5360,PP0019005,Health,14175.29,2024-11-05,Successful,Successful
INS_AC69EEE7A709,PP0008345,Car,14051.94,2024-01-14,Successful,Successful
INS_FEB06EB01493,PP0029219,Bike,11904.01,2024-05-22,Successful,Successful
INS_0CBB2855228B,PP0010878,Health,14406.96,2024-12-09,Successful,Successful
INS_BE7A05F6BF93,PP0024446,Car,6529.41,2024-01-21,Successful,Successful
INS_48912E7D4CF4,PP1101230,Term Life,17597.67,2024-04-11,Successful,Successful
INS_8D93FFA5CEA8,PP0027756,Car,16368.84,2024-01-09,Successful,Successful
INS_6A58945AB468,PP0028861,Term Life,1684.11,2024-09-27,Successful,Successful
INS_2763847242AA,PP1097021,Car,13391.67,2024-12-29,Successful,Successful
INS_C66AFFC283BF,PP0028189,Term Life,12600.97,2024-01-29,Successful,Successful
INS_9B735C536014,PP0042603,Car,3583.14,2024-09-15,Successful,Successful
INS_B0A51EE3686F,PP1092233,Bike,11417.16,2024-08-24,Successful,Successful
INS_4AB41E153624,PP1083991,Bike,1289.46,2024-02-02,Successful,Successful
INS_245CE1CA0D8C,PP1094556,Term Life,18846.09,2024-05-20,Successful,Successful
INS_F598D2D5A0C6,PP0020995,Car,13751.05,2024-03-22,Successful,Successful
INS_64568CCAB76D,PP0019026,Bike,18448.09,2024-06-26,Successful,Successful
INS_D67DF9480642,PP0018741,Bike,16965.02,2024-04-01,Failed,Insufficient amount
INS_3BBC5D1D418F,PP1051104,Term Life,11819.2,2024-01-15,Successful,Successful
INS_9B6112420513,PP0001624,Bike,12542.5,2024-08-22,Successful,Successful
INS_5A205D4E1F7E,PP1090657,Health,5582.01,2024-04-23,Successful,Successful
INS_DD0C085733D5,PP0027325,Car,16627.0,2024-06-08,Successful,Successful
INS_AF36454BF804,PP1066829,Bike,7769.16,2024-11-23,Successful,Successful
INS_15A15DA91D76,PP1049604,Bike,10122.73,2024-03-25,Successful,Successful
INS_72E84A5B9888,PP1099365,Health,4226.14,2024-02-10,Successful,Successful
INS_364898C854D9,PP1087974,Term Life,5952.3,2024-11-25,Successful,Successful
INS_F0C22AC7DE90,PP0017229,Health,5893.71,2024-11-10,Successful,Successful
INS_576C54A50DA2,PP0036133,Bike,2309.11,2024-05-26,Successful,Successful
INS_F065070CCC54,PP0047493,Term Life,13003.11,2024-11-14,Successful,Successful
INS_0A7BE84B750C,PP1075305,Bike,12191.1,2024-08-26,Successful,Successful
INS_801C1C165EED,PP1089120,Health,13051.04,2024-01-17,Successful,Successful
INS_A4AF309994D9,PP1078355,Term Life,18270.86,2024-08-18,Successful,Successful
INS_C18FE5233E8B,PP0028409,Car,6121.9,2024-10-08,Successful,Successful
INS_8E9667D8565D,PP1074788,Term Life,7202.15,2024-01-23,Successful,Successful
INS_F57C0986EE9F,PP0041833,Car,8225.56,2024-02-19,Successful,Successful
INS_29C45943AA03,PP1090197,Car,9551.51,2024-09-18,Successful,Successful
INS_1FC069D620FC,PP1054242,Health,3758.37,2024-04-04,Successful,Successful
INS_69385165475E,PP1097211,Term Life,15584.92,2024-03-30,Successful,Successful
INS_BB39F0F77260,PP0012995,Bike,5374.1,2024-09-14,Successful,Successful
INS_3726D2A1E5F8,PP0017184,Bike,14376.98,2024-11-28,Successful,Successful
INS_5461EFC8AD07,PP0030435,Car,16321.08,2024-12-01,Successful,Successful
INS_6EF46FB3E388,PP0014705,Health,16045.43,2024-01-30,Successful,Successful
INS_121372ED494E,PP0034112,Bike,13559.22,2024-01-09,Successful,Successful
INS_714E6F6C0104,PP0008935,Bike,17587.51,2024-05-23,Successful,Successful
INS_D4435D95B18F,PP1104906,Car,10424.38,2024-09-26,Failed,Server error
INS_4B2611FBF9D3,PP0010134,Term Life,8416.0,2024-06-28,Successful,Successful
INS_A6D348D551A1,PP0004356,Term Life,19315.02,2024-07-06,Successful,Successful
INS_19EBFAD2A564,PP1083933,Health,2410.51,2024-11-07,Successful,Successful
INS_00A3B08F8087,PP1081287,Car,15924.28,2024-09-08,Successful,Successful
INS_CA3EA533C654,PP1087256,Car,8446.88,2024-08-22,Successful,Successful
INS_548310D60228,PP0034396,Car,16611.89,2024-12-29,Successful,Successful
INS_77DF20959BC2,PP0008217,Term Life,1328.97,2024-02-15,Successful,Successful
INS_5BDBB4188F3C,PP0018797,Bike,12771.11,2024-02-04,Successful,Successful
INS_596961DDA769,PP0034115,Bike,925.31,2024-07-08,Successful,Successful
INS_C183708FDC37,PP0028058,Term Life,5859.18,2024-05-29,Successful,Successful
INS_A5081A46CB71,PP1089751,Car,10448.14,2024-05-31,Successful,Successful
INS_3D6C38D352BA,PP1057953,Health,1831.48,2024-08-16,Successful,Successful
INS_119E7B981599,PP0005885,Car,1984.69,2024-03-14,Successful,Successful
INS_8365E043911A,PP0044330,Health,19860.17,2024-03-28,Successful,Successful
INS_0842DE0F89D0,PP1086743,Bike,1318.85,2024-02-26,Successful,Successful
INS_4BA7FDC7CEE2,PP0034465,Bike,13452.5,2024-12-18,Successful,Successful
INS_335DB2A045E5,PP0002606,Car,6836.57,2024-07-30,Successful,Successful
INS_152F7C417B03,PP0014664,Term Life,7454.76,2024-09-04,Successful,Successful
INS_786ED237C15F,PP0034977,Bike,11083.7,2024-10-29,Successful,Successful
INS_53A07CE911BE,PP1070453,Bike,14639.72,2024-02-03,Successful,Successful
INS_09851C5AA6B0,PP1079970,Health,542.1,2024-08-25,Successful,Successful
INS_A7844683648F,PP1074911,Bike,1801.62,2024-01-25,Successful,Successful
INS_E80C5C65B294,PP1063345,Health,18104.98,2024-10-22,Failed,Server error
INS_95873CFA2F1D,PP0010465,Car,768.58,2024-08-08,Successful,Successful
INS_9E75575C66A3,PP1070501,Car,2575.19,2024-10-24,Successful,Successful
INS_D83E774C7B39,PP1098671,Car,6485.66,2024-12-06,Successful,Successful
INS_79A06AFF8ADF,PP1088463,Bike,13093.87,2024-03-01,Successful,Successful
INS_0915093630B5,PP1085456,Bike,7192.98,2024-06-16,Successful,Successful
INS_C9980C70BD96,PP1078096,Health,3811.84,2024-03-08,Successful,Successful
INS_69E97CB9573D,PP0043738,Health,13754.97,2024-01-08,Successful,Successful
INS_C2B6055DD024,PP1062586,Car,16495.36,2024-01-30,Successful,Successful
INS_4619284DE6A3,PP0046533,Bike,4596.05,2024-09-29,Successful,Successful
INS_87699B7F5ABE,PP0031852,Term Life,3813.27,2024-01-18,Successful,Successful
INS_C04C7704F7AB,PP0026401,Health,6288.27,2024-05-24,Successful,Successful
INS_6CE69D272248,PP1095815,Car,1623.21,2024-06-10,Successful,Successful
INS_F607CFB35EB1,PP0040661,Bike,12780.84,2024-12-04,Successful,Successful
INS_15445D98CE17,PP0008300,Term Life,4851.22,2024-06-14,Successful,Successful
INS_33B187BAF88B,PP0027059,Health,14932.29,2024-10-28,Successful,Successful
INS_F3A25E488C7E,PP1075615,Health,9448.79,2024-04-16,Successful,Successful
INS_4C7188D74C1F,PP0014181,Bike,12433.74,2024-06-27,Successful,Successful
INS_BC3310AB4848,PP0011591,Term Life,9700.3,2024-12-24,Successful,Successful
INS_E79C7F6A49AA,PP1092651,Bike,5645.74,2024-01-02,Successful,Successful
INS_23E826785037,PP0028487,Health,16456.52,2024-09-25,Successful,Successful
INS_0DB43ECAE517,PP1104157,Term Life,13254.29,2024-08-24,Successful,Successful
INS_1DC1DA110C47,PP1091406,Bike,7613.76,2024-12-19,Successful,Successful
INS_AC7A20311CCE,PP0017800,Car,10108.37,2024-02-14,Successful,Successful
INS_B0C81CF91FE7,PP1104728,Term Life,17429.05,2024-05-08,Successful,Successful
INS_B2B679CB084E,PP1101231,Car,11409.76,2024-06-18,Successful,Successful
INS_E31E7E18C33B,PP1073847,Car,15870.57,2024-03-04,Successful,Successful
INS_3CC9B02AE1A6,PP0036529,Car,8688.24,2024-07-22,Successful,Successful
INS_83B275B0B4BD,PP1052876,Bike,14209.25,2024-07-23,Successful,Successful
INS_3640C17E07A7,PP1081206,Bike,7860.9,2024-10-13,Successful,Successful
INS_85830BBBC1AC,PP0007853,Bike,12224.17,2024-03-03,Successful,Successful
